trackID,time,objID,xpos,ypos,Radius,Brightness
Track_21,18.0,1056,1.77419354839,147.161290323,1.06697752844,651.0
None,18.0,1057,397.446808511,169.14893617,1.28948635608,1034.0
Track_24,18.0,1058,309.5,185.713414634,2.49512572994,3772.0
Track_103,18.0,1059,379.821917808,184.753424658,1.61368394194,1752.0
Track_119,18.0,1060,138.521978022,188.82967033,2.54643608813,4550.0
None,18.0,1061,395.70212766,190.382978723,1.29984717023,1222.0
Track_27,18.0,1062,165.097297297,195.183783784,2.56979941804,4995.0
Track_89,18.0,1063,74.0608695652,195.834782609,2.03847664724,3220.0
Track_120,18.0,1064,326.5,211.0,0.741581623797,464.0
Track_90,18.0,1065,262.654761905,216.982142857,2.43826801167,5040.0
Track_117,18.0,1066,296.054054054,215.932432432,2.30275134467,4588.0
Track_58,18.0,1067,116.210526316,221.282296651,2.72601736289,6688.0
Track_122,18.0,1068,23.9416666667,221.458333333,2.08589204745,3960.0
Track_123,18.0,1069,8.82857142857,220.4,1.13371252646,1190.0
Track_98,18.0,1070,158.181818182,238.818181818,0.623866467275,396.0
Track_54,18.0,1071,171.149068323,247.0,2.39195011779,5957.0
None,18.0,1072,396.670454545,246.272727273,1.79806733694,3344.0
Track_69,18.0,1073,105.705882353,257.274509804,1.90295897113,3978.0
Track_104,18.0,1074,225.867924528,258.641509434,1.37268411011,2120.0
Track_63,18.0,1075,190.760736196,265.355828221,2.45047864869,6683.0
Track_70,18.0,1076,48.5931034483,276.179310345,2.26804270894,6090.0
Track_62,18.0,1077,375.914634146,277.707317073,1.70629473723,3526.0
None,18.0,1078,155.044444444,290.688888889,1.26477359661,1980.0
None,18.0,1079,4.19512195122,302.463414634,1.2246674411,1845.0
Track_35,18.0,1080,352.886792453,302.226415094,1.41387420371,2438.0
Track_75,18.0,1081,68.3979057592,312.790575916,2.63676404353,8977.0
Track_100,18.0,1082,389.264705882,322.0,1.09543517547,1632.0
Track_109,18.0,1083,57.5569620253,332.544303797,1.69570725565,3871.0
Track_99,18.0,1084,23.8971428571,338.114285714,2.49046019578,8750.0
Track_110,18.0,1085,182.88372093,334.11627907,1.22905325517,2193.0
Track_111,18.0,1086,308.13986014,350.636363636,2.30067674413,7436.0
Track_48,18.0,1087,297.123529412,378.523529412,2.45602512386,9010.0
Track_91,18.0,1088,192.301369863,381.397260274,2.29420948816,7884.0
Track_0,18.0,1089,163.838926174,384.845637584,2.34039544933,8195.0
None,18.0,1090,266.17037037,395.044444444,2.23184483668,7560.0
Track_65,18.0,1091,335.710526316,395.666666667,2.01137230341,6498.0
Track_124,18.0,1092,147.085714286,396.714285714,2.6410641756,10150.0
Track_93,18.0,1093,55.4773662551,42.646090535,2.9718335478,14337.0
Track_107,18.0,1094,48.0,36.0,0.0,60.0
Track_6,18.0,1095,98.5033112583,80.1854304636,2.32288888178,9211.0
Track_7,18.0,1096,102.939393939,92.5272727273,2.42008353923,10230.0
Track_115,18.0,1097,207.84137931,95.5793103448,2.33629348159,9135.0
Track_59,18.0,1098,202.115384615,105.967948718,2.38699810562,9984.0
Track_34,18.0,1099,55.9306358382,242.283236994,2.54085161952,11245.0
Track_37,18.0,1100,57.8343195266,257.25443787,2.48088605746,11154.0
None,19.0,1102,52.9673913043,8.95108695652,2.61026982201,184.0
Track_105,19.0,1103,297.470588235,1.0,0.815137734316,34.0
Track_53,19.0,1104,118.985714286,14.6285714286,1.57464814456,210.0
Track_88,19.0,1105,102.452631579,32.9929824561,3.23427455069,1140.0
Track_96,19.0,1106,123.636363636,29.9848484848,1.52954853919,330.0
Track_11,19.0,1107,13.9945652174,39.1304347826,2.55267986574,1104.0
Track_72,19.0,1108,284.077922078,43.0,1.65471668247,539.0
Track_108,19.0,1109,130.982758621,45.6149425287,2.48516761752,1392.0
Track_93,19.0,1110,58.8121827411,51.654822335,2.67130931096,1773.0
Track_107,19.0,1111,38.7878787879,46.5151515152,1.09398422697,330.0
Track_74,19.0,1112,382.182692308,79.3846153846,2.09427765195,1248.0
None,19.0,1113,394.125628141,98.1557788945,2.69344944211,2786.0
Track_118,19.0,1114,351.666666667,95.2666666667,0.729988593748,225.0
Track_113,19.0,1115,153.666666667,99.3636363636,1.08212206893,528.0
Track_125,19.0,1116,382.703703704,114.981481481,1.38358227991,918.0
Track_15,19.0,1117,316.321585903,121.955947137,2.95074016546,4086.0
Track_23,19.0,1118,97.1428571429,123.185714286,2.24071502337,2660.0
Track_121,19.0,1119,367.401960784,127.647058824,2.8101832462,4080.0
Track_14,19.0,1120,69.6823104693,141.833935018,3.13553400194,5817.0
Track_21,19.0,1121,1.82352941176,146.882352941,1.13026995973,748.0
None,19.0,1122,399.542857143,160.371428571,1.21400224641,805.0
None,19.0,1123,398.849056604,177.264150943,1.4439812622,1272.0
Track_27,19.0,1124,159.203703704,183.231481481,2.80160175829,5400.0
Track_24,19.0,1125,309.555555556,185.763888889,2.32959491204,3744.0
Track_103,19.0,1126,379.692307692,184.820512821,1.6622148647,2106.0
Track_119,19.0,1127,134.771573604,190.842639594,2.6912172457,5516.0
None,19.0,1128,393.356164384,194.452054795,1.66074866954,2117.0
Track_89,19.0,1129,72.046875,198.5703125,2.14180056815,3840.0
Track_58,19.0,1130,123.133333333,212.822222222,2.55370501065,5580.0
Track_120,19.0,1131,326.516129032,207.612903226,1.05042366888,992.0
Track_90,19.0,1132,262.347305389,217.149700599,2.43043863184,5511.0
Track_123,19.0,1133,7.0,218.727272727,1.42314050144,1870.0
Track_122,19.0,1134,23.5038167939,220.923664122,2.1607947568,4585.0
Track_117,19.0,1135,306.684729064,223.418719212,2.69805669959,7308.0
None,19.0,1136,1.20408163265,238.693877551,1.89751911438,1813.0
Track_98,19.0,1137,161.315789474,236.701754386,1.46947124217,2223.0
None,19.0,1138,84.0689655172,253.266009852,2.72609253055,8120.0
None,19.0,1139,393.775609756,253.204878049,2.83796903414,8405.0
Track_63,19.0,1140,195.254901961,254.137254902,2.35352561331,6426.0
Track_54,19.0,1141,173.25210084,255.840336134,2.06761487396,5117.0
Track_69,19.0,1142,104.544554455,259.267326733,1.89519531507,4444.0
Track_70,19.0,1143,48.8,276.565517241,2.26956302427,6525.0
Track_104,19.0,1144,232.357142857,275.321428571,1.00106007742,1288.0
Track_62,19.0,1145,375.869565217,277.945652174,1.80245799347,4324.0
Track_126,19.0,1146,156.25,292.575,1.20341744462,1920.0
None,19.0,1147,363.145454545,293.018181818,1.40877477455,2695.0
Track_127,19.0,1148,9.10344827586,299.172413793,1.01797567662,1450.0
Track_35,19.0,1149,313.0,300.5,0.719152907491,714.0
None,19.0,1150,371.777777778,308.0,0.985583964436,1404.0
Track_75,19.0,1151,68.7696629213,312.314606742,2.53645189776,9434.0
Track_100,19.0,1152,389.96,313.24,0.941626897594,1350.0
Track_110,19.0,1153,179.256410256,334.256410256,1.17565386442,2145.0
Track_99,19.0,1154,18.5354330709,337.070866142,2.16527278615,7112.0
Track_109,19.0,1155,54.7166666667,337.033333333,1.47526011753,3420.0
Track_111,19.0,1156,306.913907285,354.602649007,2.35298064686,8758.0
Track_128,19.0,1157,274.657718121,378.966442953,2.30342060472,8791.0
Track_48,19.0,1158,294.434108527,379.775193798,2.14019241981,7740.0
Track_91,19.0,1159,193.086206897,378.74137931,1.43515250468,3538.0
Track_65,19.0,1160,336.009803922,396.196078431,1.90435104946,6426.0
None,19.0,1161,185.194444444,398.319444444,1.70625204338,4608.0
Track_7,19.0,1162,103.738853503,92.152866242,2.3643000547,10205.0
Track_6,19.0,1163,97.5443037975,80.5253164557,2.36965158804,10428.0
Track_59,19.0,1164,203.556818182,101.761363636,1.78732213181,5896.0
Track_115,19.0,1165,208.944444444,92.5046296296,2.83340066106,14688.0
Track_34,19.0,1166,55.3526011561,240.693641618,2.51504334848,11937.0
Track_37,19.0,1167,57.1818181818,257.488636364,2.5395418636,12320.0
Track_0,19.0,1168,164.777777778,388.763888889,2.31966405338,10224.0
Track_124,19.0,1169,149.312796209,396.677725118,3.04848300059,15192.0
Track_129,20.0,1171,60.6884057971,7.30434782609,2.23995433972,138.0
Track_53,20.0,1172,119.322580645,13.6774193548,1.4880690485,124.0
Track_88,20.0,1173,101.630662021,36.7804878049,3.34370475715,861.0
Track_96,20.0,1174,122.808219178,31.2739726027,1.60838513186,292.0
Track_11,20.0,1175,14.1229946524,38.9732620321,2.57196950378,935.0
Track_72,20.0,1176,284.088607595,42.9873417722,1.67577791741,474.0
Track_108,20.0,1177,130.640243902,45.7987804878,2.41903021177,1148.0
Track_93,20.0,1178,64.3553719008,57.9834710744,3.00711096149,1936.0
Track_74,20.0,1179,384.666666667,79.125,1.60044358051,720.0
None,20.0,1180,364.28358209,82.671641791,1.54746054538,804.0
Track_118,20.0,1181,338.0,95.0,1.1389895949,481.0
None,20.0,1182,163.171428571,95.8,1.11564076892,490.0
Track_113,20.0,1183,154.2,98.0,0.584797522118,150.0
Track_125,20.0,1184,382.586206897,113.517241379,1.02910757542,464.0
Track_23,20.0,1185,97.0592105263,121.776315789,2.3246631323,2584.0
Track_15,20.0,1186,317.863013699,122.061643836,2.27896823163,2628.0
Track_121,20.0,1187,357.489130435,123.260869565,2.67158283288,3496.0
Track_14,20.0,1188,70.8026755853,141.54180602,3.25986381594,5980.0
Track_21,20.0,1189,2.6,148.62,1.54297649928,1050.0
Track_27,20.0,1190,201.78,149.4,1.38819971291,1100.0
None,20.0,1191,398.976190476,159.166666667,1.27030480397,966.0
None,20.0,1192,155.204301075,180.483870968,1.84053405662,2232.0
Track_120,20.0,1193,309.390243902,185.957317073,2.50220481243,4100.0
Track_119,20.0,1194,126.178571429,185.992857143,2.25289411367,3640.0
Track_103,20.0,1195,379.223684211,184.578947368,1.64000611542,2052.0
None,20.0,1196,399.344827586,183.0,1.03778103347,812.0
Track_89,20.0,1197,72.2376237624,197.792079208,1.89789057317,2929.0
None,20.0,1198,393.62962963,196.796296296,1.40986697865,1620.0
Track_58,20.0,1199,128.818681319,204.027472527,2.58705811682,5642.0
Track_90,20.0,1200,262.571428571,216.767857143,2.43814306349,5376.0
Track_117,20.0,1201,304.402777778,234.12962963,2.81384294906,7128.0
None,20.0,1202,50.2527472527,235.346153846,2.61855662623,6188.0
Track_98,20.0,1203,170.631578947,231.578947368,1.42700960449,1995.0
Track_69,20.0,1204,102.944444444,250.253968254,2.12627231076,4662.0
Track_34,20.0,1205,45.5882352941,247.117647059,0.768591733615,646.0
None,20.0,1206,144.5,251.1,1.0370104318,1170.0
Track_54,20.0,1207,172.622516556,256.132450331,2.34650612721,6040.0
Track_63,20.0,1208,194.460526316,256.677631579,2.40496645178,6232.0
None,20.0,1209,396.276785714,258.0,2.01880577177,4704.0
Track_131,20.0,1210,83.8243902439,262.765853659,2.71320685682,8815.0
Track_37,20.0,1211,55.0886075949,261.303797468,1.68047912702,3476.0
None,20.0,1212,33.59375,260.875,1.07106249917,1440.0
Track_70,20.0,1213,48.6896551724,276.310344828,2.26723730846,6670.0
Track_62,20.0,1214,376.098765432,277.444444444,1.69471703789,3807.0
Track_104,20.0,1215,236.695652174,285.391304348,1.68344096954,3312.0
Track_127,20.0,1216,8.55319148936,291.446808511,1.29211200336,2303.0
Track_126,20.0,1217,164.803278689,295.901639344,1.47731214488,3111.0
Track_100,20.0,1218,390.230769231,309.153846154,1.1997539296,2028.0
Track_75,20.0,1219,68.2784090909,313.034090909,2.53752777964,9328.0
Track_99,20.0,1220,8.47872340426,337.085106383,1.87449564157,5076.0
Track_110,20.0,1221,173.613636364,339.113636364,1.28316198141,2420.0
Track_109,20.0,1222,58.6176470588,348.029411765,1.09703181643,1904.0
Track_111,20.0,1223,303.489208633,361.964028777,2.23126940742,7923.0
Track_128,20.0,1224,269.651685393,369.168539326,2.53308612589,10324.0
Track_0,20.0,1225,164.167630058,386.387283237,2.49722006097,10207.0
Track_48,20.0,1226,288.980079681,391.306772908,3.08873011213,15060.0
Track_91,20.0,1227,193.384615385,383.615384615,0.666511015147,793.0
Track_65,20.0,1228,334.25,391.025,1.76770032825,4960.0
Track_124,20.0,1229,146.236486486,397.222972973,2.45404979501,9324.0
Track_134,20.0,1230,183.475728155,397.524271845,1.98895163956,6592.0
Track_6,20.0,1231,97.7935483871,80.5290322581,2.34855999094,10075.0
Track_7,20.0,1232,103.551515152,92.4363636364,2.42263225458,10890.0
Track_115,20.0,1233,205.59047619,85.5523809524,3.06855798321,14070.0
Track_59,20.0,1234,202.0,93.813559322,1.58424366155,4012.0
Track_122,20.0,1235,1.81481481481,237.259259259,0.990385711521,1863.0
Track_130,20.0,1236,1.81481481481,231.740740741,0.990385711521,1890.0
Track_132,20.0,1237,363.541666667,295.25,0.957091650857,1704.0
Track_133,20.0,1238,366.75,292.083333333,0.933358310643,1728.0
Track_129,21.0,1240,62.753968254,6.7380952381,2.13901330355,126.0
Track_53,21.0,1241,119.0,13.6547619048,1.72602745514,168.0
Track_96,21.0,1242,123.068493151,31.2191780822,1.6111985085,219.0
Track_88,21.0,1243,103.645756458,40.889298893,3.27222293951,1084.0
None,21.0,1244,34.0853658537,35.7804878049,1.71764919834,410.0
Track_11,21.0,1245,14.1559139785,38.8655913978,2.56500497146,1116.0
Track_72,21.0,1246,283.643678161,43.1034482759,1.75478141217,609.0
Track_108,21.0,1247,131.866666667,46.6888888889,2.52973842501,1440.0
Track_93,21.0,1248,74.4266055046,67.6559633028,2.83837679165,1962.0
Track_74,21.0,1249,384.692307692,79.5512820513,1.66393927232,936.0
Track_135,21.0,1250,357.291139241,85.2405063291,1.90933496091,1027.0
Track_118,21.0,1251,329.388888889,95.6111111111,1.37743733832,756.0
Track_136,21.0,1252,173.976190476,97.0952380952,1.22072084423,630.0
Track_23,21.0,1253,96.1095890411,119.410958904,2.2885087079,2336.0
Track_121,21.0,1254,350.958083832,119.54491018,2.43625526089,2839.0
Track_15,21.0,1255,320.739130435,125.336956522,2.59423476145,3312.0
Track_14,21.0,1256,71.0194805195,141.327922078,3.31728168528,5852.0
Track_21,21.0,1257,2.16216216216,148.216216216,1.17116382028,740.0
Track_137,21.0,1258,156.5,179.882075472,2.74501251292,4452.0
Track_120,21.0,1259,309.46969697,185.863636364,2.21317380395,3036.0
Track_103,21.0,1260,379.72972973,184.527027027,1.62363849355,1776.0
Track_89,21.0,1261,70.1732283465,196.905511811,2.12973095941,3175.0
None,21.0,1262,396.0,200.0,0.881886959974,494.0
Track_90,21.0,1263,262.520710059,216.834319527,2.44422629405,4563.0
None,21.0,1264,0.806451612903,223.774193548,1.33864368577,868.0
Track_130,21.0,1265,11.1538461538,226.025641026,1.17441023114,1131.0
Track_138,21.0,1266,47.2420382166,230.076433121,2.40305022805,4710.0
Track_98,21.0,1267,170.571428571,229.089285714,1.42514683415,1736.0
Track_69,21.0,1268,104.226415094,239.179245283,1.99568005899,3392.0
Track_117,21.0,1269,296.039548023,239.898305085,2.54677155686,5841.0
Track_122,21.0,1270,4.83333333333,238.722222222,0.809047644364,612.0
Track_63,21.0,1271,195.952054795,248.075342466,2.32595055464,5110.0
Track_34,21.0,1272,45.3636363636,246.545454545,0.622405818611,396.0
None,21.0,1273,381.533333333,247.133333333,0.723378984165,555.0
None,21.0,1274,397.46728972,260.803738318,2.04976881305,4066.0
Track_37,21.0,1275,56.0444444444,260.572222222,2.53618791018,7020.0
Track_54,21.0,1276,169.21969697,261.628787879,2.18791528867,5280.0
Track_140,21.0,1277,34.4054054054,261.243243243,1.14643120779,1517.0
Track_131,21.0,1278,79.352173913,272.252173913,2.88839047362,9660.0
Track_139,21.0,1279,144.256097561,268.134146341,1.7147726838,3526.0
Track_70,21.0,1280,49.4509803922,276.300653595,2.33147738512,6732.0
Track_62,21.0,1281,374.414285714,281.276190476,3.21212893098,9450.0
Track_127,21.0,1282,1.32142857143,284.714285714,1.05631840546,1288.0
Track_126,21.0,1283,169.776315789,294.157894737,1.64745360458,3572.0
Track_104,21.0,1284,242.326923077,296.461538462,1.37370360121,2496.0
None,21.0,1285,345.0,299.5,1.243161456,2156.0
None,21.0,1286,395.435897436,301.076923077,1.17600693495,1950.0
Track_75,21.0,1287,67.5526315789,312.652631579,2.61725125889,9690.0
Track_99,21.0,1288,5.70114942529,336.540229885,1.81248150626,4524.0
Track_110,21.0,1289,167.409090909,339.136363636,1.24830659373,2332.0
None,21.0,1290,177.505882353,356.164705882,1.74101286141,4590.0
Track_109,21.0,1291,57.4565217391,358.891304348,1.31216208274,2530.0
Track_128,21.0,1292,267.087591241,363.897810219,2.22414931412,7672.0
Track_111,21.0,1293,302.606666667,370.953333333,2.32125805129,8550.0
Track_65,21.0,1294,328.242105263,382.894736842,1.83809230254,5510.0
Track_91,21.0,1295,203.0,383.0,0.743570047767,885.0
Track_124,21.0,1296,152.902597403,395.0,3.72222498766,18480.0
Track_48,21.0,1297,288.396226415,394.183962264,2.76717003562,12932.0
None,21.0,1298,400.214285714,392.785714286,0.746523090692,868.0
Track_134,21.0,1299,179.968253968,397.095238095,2.18994928971,7938.0
Track_59,21.0,1300,207.860655738,89.6721311475,2.12596927707,7808.0
Track_115,21.0,1301,206.77992278,74.8725868726,3.12012917835,16835.0
Track_7,21.0,1302,102.68125,92.7375,2.38556606533,10560.0
Track_6,21.0,1303,98.2450331126,80.6357615894,2.32011459133,10117.0
Track_119,21.0,1304,129.504273504,185.08974359,3.31348803557,15912.0
Track_58,21.0,1305,132.279069767,196.395348837,1.79714299101,5934.0
Track_129,22.0,1307,62.6830985915,5.99295774648,2.28349249551,142.0
Track_53,22.0,1308,119.388888889,13.6111111111,1.37743733832,108.0
Track_141,22.0,1309,38.7674418605,30.023255814,1.41391972291,129.0
Track_96,22.0,1310,123.5,31.0,1.61718260362,296.0
Track_88,22.0,1311,105.470588235,43.2279411765,3.42224439809,1360.0
Track_11,22.0,1312,14.172972973,38.827027027,2.5577757528,1110.0
Track_72,22.0,1313,283.879518072,43.0843373494,1.71797638055,581.0
Track_108,22.0,1314,132.936781609,47.1666666667,2.48669066069,1392.0
Track_115,22.0,1315,204.264,66.972,3.00701087239,2250.0
Track_93,22.0,1316,78.7619047619,72.7380952381,2.48770848299,1680.0
Track_74,22.0,1317,383.985714286,78.6285714286,1.57464814456,770.0
Track_59,22.0,1318,216.288888889,83.1407407407,2.20281442409,1755.0
Track_135,22.0,1319,349.35483871,90.4838709677,1.20210763688,434.0
None,22.0,1320,347.068627451,107.274509804,2.69739803737,3060.0
Track_118,22.0,1321,321.230769231,105.076923077,1.18871938634,624.0
Track_23,22.0,1322,93.7469879518,114.054216867,2.42610290121,2822.0
Track_121,22.0,1323,378.6,110.711111111,1.26778932999,810.0
Track_15,22.0,1324,322.908366534,129.175298805,3.11159550282,4769.0
Track_14,22.0,1325,71.3564013841,140.564013841,3.22354837457,5780.0
Track_21,22.0,1326,2.67567567568,148.810810811,1.18423805663,777.0
None,22.0,1327,201.34,153.96,1.36876618906,1100.0
Track_137,22.0,1328,157.647887324,178.366197183,2.76337923274,4899.0
Track_119,22.0,1329,121.26,177.113333333,2.30630243264,3600.0
None,22.0,1330,3.01282051282,180.858974359,1.73042173313,1950.0
Track_120,22.0,1331,309.371621622,185.918918919,2.3526293891,3848.0
None,22.0,1332,327.714285714,180.5,0.694122022965,378.0
Track_103,22.0,1333,379.697368421,184.723684211,1.64367258646,2128.0
Track_58,22.0,1334,139.096969697,189.060606061,2.43445621301,4785.0
Track_89,22.0,1335,70.5844155844,197.727272727,1.66472600439,2310.0
Track_90,22.0,1336,262.6,217.017142857,2.49410834777,5425.0
Track_142,22.0,1337,1.65384615385,219.942307692,1.52951984463,1664.0
Track_98,22.0,1338,181.967213115,218.131147541,1.47799090157,2013.0
Track_138,22.0,1339,42.4019607843,224.720588235,3.02298060191,6936.0
Track_130,22.0,1340,12.8805970149,226.0,1.53545791382,2345.0
Track_69,22.0,1341,112.898148148,230.601851852,2.00096391001,3888.0
Track_63,22.0,1342,198.465753425,238.760273973,2.28600767088,5402.0
Track_117,22.0,1343,280.440251572,244.421383648,2.39636454989,6042.0
None,22.0,1344,398.505617978,257.898876404,1.96114395974,3471.0
Track_143,22.0,1345,372.797546012,258.889570552,2.57963768977,6520.0
Track_140,22.0,1346,55.7635135135,259.709459459,2.29987184841,6068.0
Track_54,22.0,1347,169.804123711,269.494845361,1.91584562272,4074.0
Track_139,22.0,1348,145.777777778,269.333333333,1.5072323866,2709.0
Track_62,22.0,1349,375.553398058,275.436893204,2.21428982131,4532.0
Track_131,22.0,1350,76.6772151899,274.120253165,2.37173333609,7110.0
Track_70,22.0,1351,48.9851851852,277.059259259,2.18641398138,6210.0
Track_127,22.0,1352,1.33333333333,283.148148148,1.03292469585,1269.0
Track_144,22.0,1353,335.548387097,292.290322581,1.04647193332,1488.0
None,22.0,1354,313.857142857,296.80952381,0.894276590975,1029.0
Track_104,22.0,1355,237.388888889,306.666666667,1.1437345245,1800.0
Track_75,22.0,1356,67.9027027027,312.659459459,2.58812369437,9435.0
Track_126,22.0,1357,166.692307692,309.461538462,0.962219130226,1352.0
Track_99,22.0,1358,1.58333333333,336.5,0.936702146653,1272.0
Track_110,22.0,1359,166.684210526,338.473684211,1.16457965317,2052.0
Track_128,22.0,1360,273.232258065,358.032258065,2.35449452188,8525.0
Track_145,22.0,1361,177.985294118,358.632352941,1.55650316879,3808.0
Track_65,22.0,1362,330.523255814,368.476744186,1.7420752381,4902.0
Track_111,22.0,1363,310.201219512,375.743902439,2.41849429969,9512.0
Track_109,22.0,1364,52.2857142857,375.5,0.694122022965,826.0
Track_91,22.0,1365,192.29787234,382.14893617,1.33104415298,2820.0
Track_124,22.0,1366,150.195205479,396.092465753,3.69169436848,17812.0
None,22.0,1367,391.25,396.35,1.47500871138,3720.0
Track_134,22.0,1368,180.5,397.87037037,2.09282648337,6804.0
Track_6,22.0,1369,97.4632352941,80.2941176471,2.23005940916,8704.0
Track_7,22.0,1370,102.423529412,92.5764705882,2.46648575616,11050.0
Track_129,23.0,1372,63.795620438,12.6277372263,2.23911103609,137.0
Track_53,23.0,1373,117.851851852,10.5,1.38173131054,108.0
Track_96,23.0,1374,123.720588235,31.1176470588,1.55265407605,204.0
Track_141,23.0,1375,14.2462311558,39.391959799,2.65411512016,796.0
Track_72,23.0,1376,284.136363636,43.2045454545,1.76601817081,440.0
Track_108,23.0,1377,134.258426966,47.6629213483,2.51561940599,1068.0
Track_88,23.0,1378,112.842105263,57.032388664,3.05495810499,1729.0
Track_115,23.0,1379,208.7,60.05,3.18976737946,2240.0
Track_59,23.0,1380,215.993710692,82.1949685535,2.38462840303,1590.0
Track_74,23.0,1381,384.8,79.3375,1.68771637452,880.0
Track_121,23.0,1382,369.016666667,101.616666667,1.45639215662,780.0
None,23.0,1383,180.137931034,105.413793103,1.01425098786,406.0
Track_118,23.0,1384,313.142857143,105.551020408,1.35760381736,735.0
Track_23,23.0,1385,93.2380952381,112.702380952,2.44835916638,2688.0
Track_15,23.0,1386,326.858974359,138.243589744,2.96575437149,3978.0
Track_14,23.0,1387,71.9198606272,140.038327526,3.23823525331,5166.0
Track_21,23.0,1388,2.0,147.875,0.765443734883,304.0
Track_147,23.0,1389,202.789473684,154.280701754,1.43941625416,1140.0
Track_119,23.0,1390,118.458100559,176.581005587,2.5266986485,3759.0
Track_137,23.0,1391,158.390909091,179.0,2.81317787042,4840.0
Track_148,23.0,1392,5.39669421488,180.41322314,2.10431763922,2783.0
Track_149,23.0,1393,326.909090909,176.636363636,0.617790525729,264.0
Track_120,23.0,1394,309.281690141,186.330985915,2.28535268583,3550.0
Track_58,23.0,1395,139.912280702,188.105263158,2.48004336998,4446.0
Track_103,23.0,1396,379.772151899,184.797468354,1.67373237351,2133.0
Track_89,23.0,1397,71.5275590551,197.05511811,2.12069290297,3556.0
Track_90,23.0,1398,265.966850829,209.198895028,2.76510857386,5249.0
Track_98,23.0,1399,186.0,211.0,1.66078535029,2310.0
Track_69,23.0,1400,107.201754386,215.385964912,2.16362087966,3534.0
Track_138,23.0,1401,38.0,221.086206897,2.05700814746,3712.0
Track_142,23.0,1402,9.83333333333,223.388888889,1.62200985674,2376.0
Track_63,23.0,1403,200.214765101,235.899328859,2.35616957784,5066.0
Track_117,23.0,1404,272.274038462,254.408653846,2.72427543704,7280.0
Track_143,23.0,1405,368.685714286,255.7,1.65249181623,2520.0
None,23.0,1406,397.81372549,257.450980392,2.02495637497,3774.0
Track_140,23.0,1407,56.8041958042,259.811188811,2.25410683536,5434.0
None,23.0,1408,375.588235294,268.558823529,1.13496359228,1326.0
Track_131,23.0,1409,75.7792207792,272.285714286,1.68602175809,3080.0
Track_127,23.0,1410,49.0,277.401515152,2.16610603506,5412.0
Track_62,23.0,1411,375.857142857,278.80952381,0.85906575651,882.0
Track_54,23.0,1412,174.543307087,285.94488189,2.1216957462,5461.0
Track_144,23.0,1413,322.647058824,285.0,0.774241399975,748.0
Track_139,23.0,1414,140.244186047,290.686046512,1.78298141512,3870.0
Track_150,23.0,1415,312.5,293.272727273,0.892410186181,1012.0
Track_75,23.0,1416,67.6842105263,313.042105263,2.61343681907,8930.0
Track_126,23.0,1417,159.777777778,313.25,1.16504356817,1728.0
Track_104,23.0,1418,233.215686275,314.529411765,1.3841975266,2499.0
Track_110,23.0,1419,161.388888889,337.296296296,1.38504940174,2700.0
Track_65,23.0,1420,331.512195122,358.87804878,1.71197098287,4182.0
Track_145,23.0,1421,178.012987013,360.87012987,1.6592659248,4004.0
Track_128,23.0,1422,274.954773869,363.537688442,2.66575282361,10547.0
Track_111,23.0,1423,315.617834395,378.439490446,2.39729636409,8478.0
Track_91,23.0,1424,192.303030303,382.919191919,1.89219763344,5445.0
Track_109,23.0,1425,54.9480519481,384.532467532,1.64873891603,4312.0
Track_151,23.0,1426,379.608695652,394.760869565,1.27729032192,2622.0
Track_124,23.0,1427,148.159722222,397.9375,2.58579915722,8352.0
Track_134,23.0,1428,179.768292683,398.37804878,1.82419296561,4838.0
Track_7,23.0,1429,101.989361702,91.4893617021,2.60634423416,11280.0
Track_6,23.0,1430,95.1312217195,78.0995475113,2.98535117364,13481.0
Track_135,23.0,1431,346.767123288,91.6369863014,2.30685291144,9052.0
Track_146,23.0,1432,341.447619048,100.304761905,2.24935865596,6615.0
None,24.0,1434,94.5,0.875,0.787254526628,16.0
None,24.0,1435,71.7530120482,22.7831325301,2.45456683936,332.0
Track_129,24.0,1436,59.8529411765,24.6470588235,1.10397361435,102.0
Track_96,24.0,1437,123.842857143,31.0714285714,1.57218430256,280.0
Track_141,24.0,1438,14.6,38.9333333333,2.62650797969,975.0
Track_72,24.0,1439,284.352941176,43.0470588235,1.73488666655,510.0
Track_108,24.0,1440,133.554973822,46.9319371728,2.60229523275,1337.0
Track_115,24.0,1441,207.935114504,54.2938931298,3.04932753015,2096.0
Track_88,24.0,1442,117.094736842,65.2280701754,3.57517254264,2565.0
Track_59,24.0,1443,210.383458647,75.4360902256,2.17779118903,1330.0
Track_74,24.0,1444,384.189189189,79.0135135135,1.62166753033,888.0
Track_135,24.0,1445,345.752688172,88.1666666667,2.5929691905,2418.0
Track_121,24.0,1446,367.169014085,94.8873239437,1.58532162765,994.0
Track_146,24.0,1447,338.4,100.966666667,1.03209943231,450.0
Track_152,24.0,1448,178.711538462,104.711538462,1.3544723091,832.0
Track_23,24.0,1449,90.4733333333,109.313333333,2.31650091021,2550.0
Track_118,24.0,1450,306.283018868,108.20754717,1.36934672935,954.0
Track_15,24.0,1451,327.329749104,136.788530466,3.1966218329,5301.0
Track_14,24.0,1452,72.4057971014,138.858695652,3.2045007773,5520.0
Track_21,24.0,1453,2.46153846154,147.846153846,0.960965187931,546.0
Track_147,24.0,1454,210.882352941,155.235294118,1.10020678603,748.0
Track_137,24.0,1455,163.555555556,170.273148148,2.77967976854,4968.0
